ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	[Q01]Value	[Q02]Value	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	PresentationSequence	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	AOI[Screentitle 2]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	Unnamed: 487	screen	idea	attribute	Label	MissingValue
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25755	10:39:14.575	1511862066541385															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7727	447	1020	431	997	439	1008	437	1006	119,55	16,08	115,25	22,20	117,40	19,14	207,39	200,22	620,92	273,88	203,59	613,31					653,77	653,77	3.08	3.14	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25759	10:39:14.578	1511862066544598															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7728	441	1016	408	1001	424	1008	422	1006	118,03	17,07	109,09	21,17	113,56	19,12	207,38	200,21	620,96	273,88	203,57	613,30					653,80	653,80	3.09	3.11	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25762	10:39:14.582	1511862066548046															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7729	449	1019	412	990	430	1004	428	1002	120,22	16,48	110,33	24,15	115,27	20,32	207,36	200,19	620,97	273,87	203,56	613,33					653,80	653,80	3.08	3.13	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25765	10:39:14.585	1511862066551259															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7730	442	1021	410	988	426	1004	424	1002	118,25	15,74	109,64	24,67	113,94	20,20	207,36	200,16	620,95	273,86	203,54	613,34					653,77	653,77	3.09	3.11	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25769	10:39:14.588	1511862066554710															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7731	448	1019	413	992	430	1005	428	1003	119,91	16,42	110,62	23,60	115,27	20,01	207,33	200,14	620,96	273,85	203,53	613,34					653,78	653,78	3.08	3.11	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25772	10:39:14.591	1511862066557944															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7732	442	1020	414	993	428	1006	426	1004	118,30	16,20	110,83	23,46	114,57	19,83	207,31	200,13	620,98	273,83	203,51	613,30					653,79	653,79	3.07	3.1	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25775	10:39:14.595	1511862066561374															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7733	447	1011	421	998	434	1004	432	1002	119,64	18,57	112,68	22,11	116,16	20,34	207,28	200,13	621,01	273,81	203,48	613,27					653,82	653,82	3.08	3.11	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25779	10:39:14.598	1511862066564783															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7734	447	1017	401	991	424	1004	422	1002	119,75	16,87	107,26	23,80	113,50	20,34	207,25	200,11	621,03	273,78	203,48	613,26					653,84	653,84	3.07	3.11	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25782	10:39:14.602	1511862066568072															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7735	444	1034	413	994	428	1014	426	1012	118,73	12,38	110,43	23,12	114,58	17,75	207,23	200,09	621,00	273,76	203,46	613,24					653,80	653,80	3.08	3.13	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25785	10:39:14.605	1511862066571289															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7736	452	1024	418	995	435	1009	433	1007	120,99	15,15	111,97	22,71	116,48	18,93	207,20	200,05	620,96	273,72	203,43	613,19					653,76	653,76	3.07	3.12	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25789	10:39:14.608	1511862066574738															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7737	451	1016	418	994	434	1005	432	1003	120,60	17,08	111,75	23,01	116,18	20,04	207,16	200,05	621,01	273,69	203,44	613,23					653,81	653,81	3.08	3.1	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25792	10:39:14.611	1511862066577945															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7738	452	1019	412	990	432	1004	430	1002	120,85	16,26	110,13	24,15	115,49	20,20	207,12	200,02	620,99	273,65	203,41	613,16					653,78	653,78	3.07	3.11	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25795	10:39:14.615	1511862066581399															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7739	452	1018	417	1000	434	1009	432	1007	121,09	16,63	111,68	21,43	116,38	19,03	207,08	200,02	621,03	273,61	203,41	613,15					653,82	653,82	3.08	3.09	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25799	10:39:14.618	1511862066584614															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7740	455	1013	407	993	431	1003	429	1001	121,80	17,90	108,94	23,48	115,37	20,69	207,04	200,01	621,06	273,56	203,39	613,12					653,85	653,85	3.09	3.08	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25802	10:39:14.622	1511862066588067															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7741	451	1014	416	998	433	1006	431	1004	120,64	17,66	111,43	22,05	116,04	19,86	206,99	200,01	621,12	273,52	203,40	613,13					653,90	653,90	3.09	3.11	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25805	10:39:14.625	1511862066591274															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7742	446	1019	416	993	431	1006	429	1004	119,40	16,39	111,27	23,27	115,34	19,83	206,94	200,00	621,12	273,47	203,38	613,08					653,91	653,91	3.08	3.11	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25809	10:39:14.628	1511862066594728															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7743	446	1012	415	995	430	1003	428	1001	119,36	18,29	110,95	22,95	115,15	20,62	206,89	199,98	621,12	273,41	203,39	613,10					653,90	653,90	3.07	3.11	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25812	10:39:14.631	1511862066597939															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7744	445	1014	419	1000	432	1007	430	1005	119,13	17,79	112,04	21,44	115,59	19,61	206,83	199,98	621,17	273,35	203,38	613,07					653,95	653,95	3.07	3.12	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25815	10:39:14.635	1511862066601392															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7745	449	1019	409	988	429	1003	427	1001	120,12	16,39	109,51	24,72	114,81	20,55	206,77	199,99	621,24	273,30	203,36	613,01					654,02	654,02	3.08	3.11	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25819	10:39:14.638	1511862066604609															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7746	442	1023	414	991	428	1007	426	1005	118,15	15,19	110,87	24,01	114,51	19,60	206,72	199,95	621,19	273,23	203,35	613,00					653,97	653,97	3.08	3.11	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25822	10:39:14.642	1511862066608047															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7747	448	1023	402	993	425	1008	423	1006	119,91	15,35	107,62	23,43	113,77	19,39	206,66	199,94	621,20	273,17	203,36	613,02					653,98	653,98	3.06	3.1	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25825	10:39:14.645	1511862066611275															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7748	440	1025	419	983	429	1004	427	1002	117,70	14,83	112,08	25,98	114,89	20,40	206,60	199,91	621,19	273,11	203,34	612,97					653,96	653,96	3.08	3.13	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25829	10:39:14.648	1511862066614719															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7749	445	1020	407	995	426	1007	424	1005	119,07	16,03	108,99	22,75	114,03	19,39	206,54	199,90	621,21	273,04	203,33	612,94					653,99	653,99	3.07	3.11	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25832	10:39:14.651	1511862066617930															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7750	445	1016	414	988	429	1002	427	1000	119,13	17,21	110,68	24,58	114,90	20,90	206,47	199,91	621,28	272,98	203,35	612,96					654,06	654,06	3.09	3.13	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25835	10:39:14.655	1511862066621385															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7751	445	1019	410	998	427	1008	425	1006	119,03	16,47	109,73	22,12	114,38	19,30	206,41	199,91	621,31	272,92	203,33	612,90					654,09	654,09	3.1	3.11	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25839	10:39:14.658	1511862066624584															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7752	438	1022	409	991	423	1006	421	1004	117,33	15,47	109,33	24,01	113,33	19,74	206,36	199,89	621,31	272,86	203,33	612,89					654,09	654,09	3.07	3.13	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25842	10:39:14.662	1511862066628049															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7753	442	1019	407	998	424	1008	422	1006	118,23	16,41	108,88	21,94	113,56	19,17	206,30	199,92	621,39	272,80	203,35	612,91					654,18	654,18	3.07	3.12	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25845	10:39:14.665	1511862066631273															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7754	441	1022	412	994	426	1008	424	1006	117,98	15,45	110,38	23,22	114,18	19,33	206,24	199,92	621,43	272,74	203,35	612,89					654,22	654,22	3.08	3.13	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25849	10:39:14.668	1511862066634722															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7755	440	1017	413	1001	426	1009	424	1007	117,65	17,02	110,44	21,18	114,04	19,10	206,19	199,89	621,38	272,69	203,34	612,84					654,17	654,17	3.08	3.14	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25852	10:39:14.671	1511862066637935															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7756	444	1031	414	994	429	1012	427	1010	118,74	13,04	110,84	23,01	114,79	18,02	206,14	199,90	621,41	272,63	203,34	612,81					654,20	654,20	3.07	3.13	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25855	10:39:14.675	1511862066641369															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7757	451	1021	404	994	427	1007	425	1005	120,71	15,71	108,14	23,18	114,42	19,44	206,09	199,91	621,45	272,58	203,37	612,84					654,25	654,25	3.09	3.14	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25859	10:39:14.678	1511862066644604															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7758	446	1023	403	997	424	1010	422	1008	119,32	15,34	107,77	22,20	113,54	18,77	206,05	199,90	621,43	272,53	203,36	612,78					654,23	654,23	3.09	3.14	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25862	10:39:14.682	1511862066648041															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7759	448	1012	415	995	431	1003	429	1001	119,76	18,24	110,99	22,82	115,38	20,53	206,01	199,87	621,37	272,49	203,36	612,74					654,17	654,17	3.09	3.14	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25865	10:39:14.685	1511862066651261															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7760	444	1017	404	987	424	1002	422	1000	118,74	16,79	108,02	24,96	113,38	20,88	205,97	199,89	621,43	272,44	203,37	612,74					654,23	654,23	3.1	3.13	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25869	10:39:14.688	1511862066654706															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7761	444	1016	414	999	429	1007	427	1005	118,74	17,21	110,68	21,62	114,71	19,41	205,92	199,91	621,49	272,40	203,37	612,70					654,30	654,30	3.1	3.13	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25872	10:39:14.691	1511862066657924															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7762	453	1026	421	985	437	1005	435	1003	121,20	14,45	112,78	25,63	116,99	20,04	205,89	199,92	621,52	272,37	203,41	612,77					654,33	654,33	3.11	3.16	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25875	10:39:14.695	1511862066661385															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7763	445	1016	416	994	430	1005	428	1003	119,05	17,15	111,31	22,99	115,18	20,07	205,86	199,90	621,45	272,34	203,43	612,77					654,26	654,26	3.11	3.14	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25879	10:39:14.698	1511862066664582															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7764	447	1025	422	994	434	1009	432	1007	119,65	14,72	112,91	22,99	116,28	18,85	205,84	199,89	621,43	272,31	203,43	612,75					654,24	654,24	3.1	3.17	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25882	10:39:14.702	1511862066668054															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7765	437	1029	417	988	427	1008	425	1006	117,07	13,66	111,61	24,68	114,34	19,17	205,81	199,91	621,48	272,29	203,45	612,75					654,29	654,29	3.11	3.17	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25885	10:39:14.705	1511862066671259															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7766	452	1014	420	999	436	1006	434	1004	121,07	17,79	112,43	21,85	116,75	19,82	205,79	199,91	621,48	272,26	203,46	612,74					654,30	654,30	3.11	3.16	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25889	10:39:14.708	1511862066674714															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7767	440	1014	417	995	428	1004	426	1002	117,64	17,83	111,53	22,83	114,58	20,33	205,76	199,93	621,53	272,25	203,47	612,75					654,35	654,35	3.11	3.17	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25892	10:39:14.711	1511862066677922															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7768	448	1019	423	998	435	1008	433	1006	119,97	16,26	113,09	22,05	116,53	19,15	205,74	199,93	621,54	272,23	203,48	612,74					654,36	654,36	3.1	3.17	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25895	10:39:14.715	1511862066681360															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7769	447	1019	423	999	435	1009	433	1007	119,63	16,45	113,20	21,64	116,41	19,04	205,72	199,93	621,54	272,21	203,49	612,76					654,37	654,37	3.13	3.18	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25899	10:39:14.718	1511862066684576															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7770	446	1018	423	1002	434	1010	432	1008	119,24	16,52	113,24	20,90	116,24	18,71	205,71	199,93	621,54	272,19	203,48	612,72					654,36	654,36	3.12	3.17	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25902	10:39:14.722	1511862066688027															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7771	446	1026	416	993	431	1009	429	1007	119,29	14,37	111,25	23,31	115,27	18,84	205,70	199,92	621,53	272,18	203,49	612,72					654,35	654,35	3.11	3.17	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25905	10:39:14.725	1511862066691255															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7772	449	1017	412	994	430	1005	428	1003	120,13	16,90	110,15	23,13	115,14	20,01	205,69	199,91	621,51	272,18	203,50	612,74					654,33	654,33	3.1	3.16	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25909	10:39:14.728	1511862066694695															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7773	454	1018	416	1001	435	1009	433	1007	121,58	16,54	111,42	21,20	116,50	18,87	205,69	199,91	621,49	272,17	203,50	612,74					654,32	654,32	3.13	3.17	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25912	10:39:14.731	1511862066697909															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7774	444	1021	414	996	429	1008	427	1006	118,77	15,76	110,80	22,66	114,78	19,21	205,68	199,91	621,51	272,16	203,51	612,74					654,33	654,33	3.12	3.17	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25915	10:39:14.735	1511862066701353															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7775	455	1028	433	991	444	1009	442	1007	121,73	13,89	115,77	23,83	118,75	18,86	205,66	199,90	621,50	272,15	203,50	612,72					654,32	654,32	3.14	3.16	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25919	10:39:14.738	1511862066704574															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7776	459	1031	427	998	443	1014	441	1012	122,80	13,20	114,35	22,13	118,58	17,66	205,66	199,90	621,51	272,14	203,50	612,71					654,33	654,33	3.13	3.14	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									25922	10:39:14.742	1511862066708035															0	109		Fixation	300	433	1007	10,93	176,78	337,27		7777	456	1029	441	987	448	1008	446	1006	122,09	13,66	118,04	24,95	120,07	19,31	205,65	199,88	621,49	272,14	203,51	612,72					654,30	654,30	3.16	3.14	0	0					base	base	base		
